url,keyword,geo
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=EH&q=Netflix&hl=en,Netflix,EH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=YE&q=Netflix&hl=en,Netflix,YE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ZM&q=Netflix&hl=en,Netflix,ZM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ZW&q=Netflix&hl=en,Netflix,ZW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AF&q=Spotify&hl=en,Spotify,AF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AX&q=Spotify&hl=en,Spotify,AX
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AL&q=Spotify&hl=en,Spotify,AL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DZ&q=Spotify&hl=en,Spotify,DZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AS&q=Spotify&hl=en,Spotify,AS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AD&q=Spotify&hl=en,Spotify,AD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AO&q=Spotify&hl=en,Spotify,AO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AI&q=Spotify&hl=en,Spotify,AI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AQ&q=Spotify&hl=en,Spotify,AQ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AG&q=Spotify&hl=en,Spotify,AG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AR&q=Spotify&hl=en,Spotify,AR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AM&q=Spotify&hl=en,Spotify,AM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AW&q=Spotify&hl=en,Spotify,AW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AU&q=Spotify&hl=en,Spotify,AU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AT&q=Spotify&hl=en,Spotify,AT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AZ&q=Spotify&hl=en,Spotify,AZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BS&q=Spotify&hl=en,Spotify,BS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BH&q=Spotify&hl=en,Spotify,BH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BD&q=Spotify&hl=en,Spotify,BD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BB&q=Spotify&hl=en,Spotify,BB
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BY&q=Spotify&hl=en,Spotify,BY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BE&q=Spotify&hl=en,Spotify,BE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BZ&q=Spotify&hl=en,Spotify,BZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BJ&q=Spotify&hl=en,Spotify,BJ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BM&q=Spotify&hl=en,Spotify,BM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BT&q=Spotify&hl=en,Spotify,BT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BO&q=Spotify&hl=en,Spotify,BO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BQ&q=Spotify&hl=en,Spotify,BQ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BA&q=Spotify&hl=en,Spotify,BA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BW&q=Spotify&hl=en,Spotify,BW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BV&q=Spotify&hl=en,Spotify,BV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BR&q=Spotify&hl=en,Spotify,BR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IO&q=Spotify&hl=en,Spotify,IO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BN&q=Spotify&hl=en,Spotify,BN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BG&q=Spotify&hl=en,Spotify,BG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BF&q=Spotify&hl=en,Spotify,BF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BI&q=Spotify&hl=en,Spotify,BI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CV&q=Spotify&hl=en,Spotify,CV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KH&q=Spotify&hl=en,Spotify,KH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CM&q=Spotify&hl=en,Spotify,CM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CA&q=Spotify&hl=en,Spotify,CA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KY&q=Spotify&hl=en,Spotify,KY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CF&q=Spotify&hl=en,Spotify,CF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TD&q=Spotify&hl=en,Spotify,TD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CL&q=Spotify&hl=en,Spotify,CL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CN&q=Spotify&hl=en,Spotify,CN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CX&q=Spotify&hl=en,Spotify,CX
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CC&q=Spotify&hl=en,Spotify,CC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CO&q=Spotify&hl=en,Spotify,CO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KM&q=Spotify&hl=en,Spotify,KM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CG&q=Spotify&hl=en,Spotify,CG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CD&q=Spotify&hl=en,Spotify,CD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CK&q=Spotify&hl=en,Spotify,CK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CR&q=Spotify&hl=en,Spotify,CR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CI&q=Spotify&hl=en,Spotify,CI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HR&q=Spotify&hl=en,Spotify,HR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CU&q=Spotify&hl=en,Spotify,CU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CW&q=Spotify&hl=en,Spotify,CW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CY&q=Spotify&hl=en,Spotify,CY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CZ&q=Spotify&hl=en,Spotify,CZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DK&q=Spotify&hl=en,Spotify,DK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DJ&q=Spotify&hl=en,Spotify,DJ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DM&q=Spotify&hl=en,Spotify,DM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DO&q=Spotify&hl=en,Spotify,DO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=EC&q=Spotify&hl=en,Spotify,EC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=EG&q=Spotify&hl=en,Spotify,EG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SV&q=Spotify&hl=en,Spotify,SV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GQ&q=Spotify&hl=en,Spotify,GQ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ER&q=Spotify&hl=en,Spotify,ER
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=EE&q=Spotify&hl=en,Spotify,EE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SZ&q=Spotify&hl=en,Spotify,SZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ET&q=Spotify&hl=en,Spotify,ET
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FK&q=Spotify&hl=en,Spotify,FK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FO&q=Spotify&hl=en,Spotify,FO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FJ&q=Spotify&hl=en,Spotify,FJ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FI&q=Spotify&hl=en,Spotify,FI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FR&q=Spotify&hl=en,Spotify,FR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GF&q=Spotify&hl=en,Spotify,GF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PF&q=Spotify&hl=en,Spotify,PF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TF&q=Spotify&hl=en,Spotify,TF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GA&q=Spotify&hl=en,Spotify,GA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GM&q=Spotify&hl=en,Spotify,GM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GE&q=Spotify&hl=en,Spotify,GE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=DE&q=Spotify&hl=en,Spotify,DE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GH&q=Spotify&hl=en,Spotify,GH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GI&q=Spotify&hl=en,Spotify,GI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GR&q=Spotify&hl=en,Spotify,GR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GL&q=Spotify&hl=en,Spotify,GL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GD&q=Spotify&hl=en,Spotify,GD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GP&q=Spotify&hl=en,Spotify,GP
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GU&q=Spotify&hl=en,Spotify,GU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GT&q=Spotify&hl=en,Spotify,GT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GG&q=Spotify&hl=en,Spotify,GG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GN&q=Spotify&hl=en,Spotify,GN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GW&q=Spotify&hl=en,Spotify,GW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GY&q=Spotify&hl=en,Spotify,GY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HT&q=Spotify&hl=en,Spotify,HT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HM&q=Spotify&hl=en,Spotify,HM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=VA&q=Spotify&hl=en,Spotify,VA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HN&q=Spotify&hl=en,Spotify,HN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HK&q=Spotify&hl=en,Spotify,HK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=HU&q=Spotify&hl=en,Spotify,HU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IS&q=Spotify&hl=en,Spotify,IS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IN&q=Spotify&hl=en,Spotify,IN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ID&q=Spotify&hl=en,Spotify,ID
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IR&q=Spotify&hl=en,Spotify,IR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IQ&q=Spotify&hl=en,Spotify,IQ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IE&q=Spotify&hl=en,Spotify,IE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IM&q=Spotify&hl=en,Spotify,IM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IL&q=Spotify&hl=en,Spotify,IL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=IT&q=Spotify&hl=en,Spotify,IT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=JM&q=Spotify&hl=en,Spotify,JM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=JP&q=Spotify&hl=en,Spotify,JP
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=JE&q=Spotify&hl=en,Spotify,JE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=JO&q=Spotify&hl=en,Spotify,JO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KZ&q=Spotify&hl=en,Spotify,KZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KE&q=Spotify&hl=en,Spotify,KE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KI&q=Spotify&hl=en,Spotify,KI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KP&q=Spotify&hl=en,Spotify,KP
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KR&q=Spotify&hl=en,Spotify,KR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KW&q=Spotify&hl=en,Spotify,KW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KG&q=Spotify&hl=en,Spotify,KG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LA&q=Spotify&hl=en,Spotify,LA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LV&q=Spotify&hl=en,Spotify,LV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LB&q=Spotify&hl=en,Spotify,LB
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LS&q=Spotify&hl=en,Spotify,LS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LR&q=Spotify&hl=en,Spotify,LR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LY&q=Spotify&hl=en,Spotify,LY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LI&q=Spotify&hl=en,Spotify,LI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LT&q=Spotify&hl=en,Spotify,LT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LU&q=Spotify&hl=en,Spotify,LU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MO&q=Spotify&hl=en,Spotify,MO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MG&q=Spotify&hl=en,Spotify,MG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MW&q=Spotify&hl=en,Spotify,MW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MY&q=Spotify&hl=en,Spotify,MY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MV&q=Spotify&hl=en,Spotify,MV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ML&q=Spotify&hl=en,Spotify,ML
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MT&q=Spotify&hl=en,Spotify,MT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MH&q=Spotify&hl=en,Spotify,MH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MQ&q=Spotify&hl=en,Spotify,MQ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MR&q=Spotify&hl=en,Spotify,MR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MU&q=Spotify&hl=en,Spotify,MU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=YT&q=Spotify&hl=en,Spotify,YT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MX&q=Spotify&hl=en,Spotify,MX
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=FM&q=Spotify&hl=en,Spotify,FM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MD&q=Spotify&hl=en,Spotify,MD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MC&q=Spotify&hl=en,Spotify,MC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MN&q=Spotify&hl=en,Spotify,MN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ME&q=Spotify&hl=en,Spotify,ME
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MS&q=Spotify&hl=en,Spotify,MS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MA&q=Spotify&hl=en,Spotify,MA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MZ&q=Spotify&hl=en,Spotify,MZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MM&q=Spotify&hl=en,Spotify,MM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NR&q=Spotify&hl=en,Spotify,NR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NP&q=Spotify&hl=en,Spotify,NP
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NL&q=Spotify&hl=en,Spotify,NL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NC&q=Spotify&hl=en,Spotify,NC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NZ&q=Spotify&hl=en,Spotify,NZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NI&q=Spotify&hl=en,Spotify,NI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NE&q=Spotify&hl=en,Spotify,NE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NG&q=Spotify&hl=en,Spotify,NG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NU&q=Spotify&hl=en,Spotify,NU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NF&q=Spotify&hl=en,Spotify,NF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MK&q=Spotify&hl=en,Spotify,MK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MP&q=Spotify&hl=en,Spotify,MP
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=NO&q=Spotify&hl=en,Spotify,NO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=OM&q=Spotify&hl=en,Spotify,OM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PK&q=Spotify&hl=en,Spotify,PK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PW&q=Spotify&hl=en,Spotify,PW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PS&q=Spotify&hl=en,Spotify,PS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PA&q=Spotify&hl=en,Spotify,PA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PG&q=Spotify&hl=en,Spotify,PG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PY&q=Spotify&hl=en,Spotify,PY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PE&q=Spotify&hl=en,Spotify,PE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PH&q=Spotify&hl=en,Spotify,PH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PN&q=Spotify&hl=en,Spotify,PN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PL&q=Spotify&hl=en,Spotify,PL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PT&q=Spotify&hl=en,Spotify,PT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PR&q=Spotify&hl=en,Spotify,PR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=QA&q=Spotify&hl=en,Spotify,QA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=RE&q=Spotify&hl=en,Spotify,RE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=RO&q=Spotify&hl=en,Spotify,RO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=RU&q=Spotify&hl=en,Spotify,RU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=RW&q=Spotify&hl=en,Spotify,RW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=BL&q=Spotify&hl=en,Spotify,BL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SH&q=Spotify&hl=en,Spotify,SH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=KN&q=Spotify&hl=en,Spotify,KN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LC&q=Spotify&hl=en,Spotify,LC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=MF&q=Spotify&hl=en,Spotify,MF
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=PM&q=Spotify&hl=en,Spotify,PM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=VC&q=Spotify&hl=en,Spotify,VC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=WS&q=Spotify&hl=en,Spotify,WS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SM&q=Spotify&hl=en,Spotify,SM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ST&q=Spotify&hl=en,Spotify,ST
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SA&q=Spotify&hl=en,Spotify,SA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SN&q=Spotify&hl=en,Spotify,SN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=RS&q=Spotify&hl=en,Spotify,RS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SC&q=Spotify&hl=en,Spotify,SC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SL&q=Spotify&hl=en,Spotify,SL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SG&q=Spotify&hl=en,Spotify,SG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SX&q=Spotify&hl=en,Spotify,SX
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SK&q=Spotify&hl=en,Spotify,SK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SI&q=Spotify&hl=en,Spotify,SI
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SB&q=Spotify&hl=en,Spotify,SB
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SO&q=Spotify&hl=en,Spotify,SO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ZA&q=Spotify&hl=en,Spotify,ZA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GS&q=Spotify&hl=en,Spotify,GS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SS&q=Spotify&hl=en,Spotify,SS
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=ES&q=Spotify&hl=en,Spotify,ES
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=LK&q=Spotify&hl=en,Spotify,LK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SD&q=Spotify&hl=en,Spotify,SD
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SR&q=Spotify&hl=en,Spotify,SR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SJ&q=Spotify&hl=en,Spotify,SJ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SE&q=Spotify&hl=en,Spotify,SE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=CH&q=Spotify&hl=en,Spotify,CH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=SY&q=Spotify&hl=en,Spotify,SY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TW&q=Spotify&hl=en,Spotify,TW
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TJ&q=Spotify&hl=en,Spotify,TJ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TZ&q=Spotify&hl=en,Spotify,TZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TH&q=Spotify&hl=en,Spotify,TH
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TL&q=Spotify&hl=en,Spotify,TL
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TG&q=Spotify&hl=en,Spotify,TG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TK&q=Spotify&hl=en,Spotify,TK
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TO&q=Spotify&hl=en,Spotify,TO
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TT&q=Spotify&hl=en,Spotify,TT
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TN&q=Spotify&hl=en,Spotify,TN
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TR&q=Spotify&hl=en,Spotify,TR
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TM&q=Spotify&hl=en,Spotify,TM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TC&q=Spotify&hl=en,Spotify,TC
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=TV&q=Spotify&hl=en,Spotify,TV
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=UG&q=Spotify&hl=en,Spotify,UG
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=UA&q=Spotify&hl=en,Spotify,UA
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=AE&q=Spotify&hl=en,Spotify,AE
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=GB&q=Spotify&hl=en,Spotify,GB
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=US&q=Spotify&hl=en,Spotify,US
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=UM&q=Spotify&hl=en,Spotify,UM
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=UY&q=Spotify&hl=en,Spotify,UY
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=UZ&q=Spotify&hl=en,Spotify,UZ
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=VU&q=Spotify&hl=en,Spotify,VU
https://trends.google.com/trends/explore?date=2017-01-01%202020-01-01&geo=VE&q=Spotify&hl=en,Spotify,VE
